,unidad_academica,nro_inscripcion,carrera,regular,cnt_readmisiones,calidad,fecha_ingreso_alumno,anio_plan_estudios
3322,FCEQN,FCEQN-8537,104,S,1.0,A,03/16/2015,2006.0
3323,FCEQN,FCEQN-8538,104,S,0,A,03/27/2012,2012.0
3324,FCEQN,FCEQN-8539,601,S,0.0,P,03/03/2014,
3325,FCEQN,FCEQN-8540,SAC,S,1.0,A,02/20/2003,
3326,FCEQN,FCEQN-8542,170,S,0,A,01/30/2012,2010.0
3327,FCEQN,FCEQN-8512,106,N,1.0,P,11/25/2012,2011.0
3328,FCEQN,FCEQN-8513,172,S,1.0,A,03/11/2014,2003.0
3329,FCEQN,FCEQN-8514,147,N,1,P,01/31/2011,2005.0
3330,FCEQN,FCEQN-8543,,N,1.0,P,12/29/2014,2010.0
3331,FCEQN,FCEQN-8544,170,N,1.0,A,02/04/2013,2014.0
3332,FCEQN,FCEQN-8522,102,S,2.0,A,04/21/2014,
3333,FCEQN,FCEQN-8545,,N,0.0,P,02/12/2013,2006.0
3334,FCEQN,FCEQN-8546,108,N,0,A,12/05/2011,2004.0
3335,FCEQN,FCEQN-8547,104,S,1.0,A,03/03/2015,2012.0
3336,FCEQN,FCEQN-8488,103,S,1.0,P,02/07/2006,
3337,FCEQN,FCEQN-8548,102,N,1.0,P,03/26/2014,2014.0
3338,FCEQN,FCEQN-8549,SAC,N,2.0,A,03/21/2011,2012.0
3339,FCEQN,FCEQN-8550,170,S,1.0,A,12/16/2007,2004.0
3340,FCEQN,FCEQN-8552,111,N,1.0,A,04/17/2013,2011.0
3341,FCEQN,FCEQN-8553,102,S,1.0,A,12/19/2007,2011.0
3342,FCEQN,FCEQN-8555,114,N,1.0,A,04/06/2014,2012.0
3343,FCEQN,FCEQN-8556,114,S,1.0,A,12/18/2010,2000.0
3344,FCEQN,FCEQN-8557,102,S,1,P,03/30/2009,2008.0
3345,FCEQN,FCEQN-8559,147,S,1.0,A,02/20/2003,2005.0
3346,FCEQN,FCEQN-8561,104,N,1.0,A,12/02/2007,2005.0
3347,FCEQN,FCEQN-8568,102,N,2.0,A,05/15/2005,2011.0
3348,FCEQN,FCEQN-8573,172,N,2,P,05/15/2011,
3349,FCEQN,FCEQN-8574,314,S,2.0,P,03/30/2009,2014.0
3350,FCEQN,FCEQN-8578,170,N,1.0,A,12/07/2014,2005.0
3351,FCEQN,FCEQN-8583,601,S,2.0,A,03/11/2015,2012.0
3352,FCEQN,FCEQN-8584,114,N,1,P,04/13/2009,2008.0
3353,FCEQN,FCEQN-8585,114,N,1.0,A,02/13/2013,2004.0
3354,FCEQN,FCEQN-8586,601,S,1.0,A,12/10/2012,2012.0
3355,FCEQN,FCEQN-8587,170,S,1.0,A,03/04/2014,2005.0
3356,FCEQN,FCEQN-8589,111,S,1.0,A,12/11/2010,2011.0
3357,FCEQN,FCEQN-8591,106,N,2.0,P,02/03/2015,2006.0
3358,FCEQN,FCEQN-8592,108,N,0.0,P,04/12/2014,2014.0
3359,FCEQN,FCEQN-8594,170,N,0.0,P,12/01/2013,2010.0
3360,FCEQN,FCEQN-8596,147,S,1.0,P,12/01/2012,2014.0
3361,FCEQN,FCEQN-6832,143,S,0.0,P,04/08/2015,2010.0
3362,FCEQN,FCEQN-8599,600,S,1.0,A,04/15/2015,2007.0
3363,FCEQN,FCEQN-8600,172,S,0.0,A,12/15/2013,2011.0
3364,FCEQN,FCEQN-8601,601,N,1,P,04/10/2012,2012.0
3365,FCEQN,FCEQN-8603,601,N,1.0,P,04/05/2015,2012.0
3366,FCEQN,FCEQN-8607,,N,1,P,03/21/2015,2007.0
3367,FCEQN,FCEQN-8610,106,S,2.0,A,03/28/2011,2008.0
3368,FCEQN,FCEQN-8612,114,S,1.0,P,12/20/2010,2012.0
3369,FCEQN,FCEQN-8614,314,S,2.0,A,02/14/1998,2009.0
3370,FCEQN,FCEQN-8615,101,N,1.0,A,05/06/2013,2007.0
3371,FCEQN,FCEQN-8616,,S,1.0,P,03/06/2011,2011.0
3372,FCEQN,FCEQN-8617,170,N,1.0,A,03/29/2015,2000.0
3373,FCEQN,FCEQN-8620,600,N,0.0,A,02/07/2011,2012.0
3374,FCEQN,FCEQN-8621,172,N,0.0,A,12/02/2013,2012.0
3375,FCEQN,FCEQN-8623,143,S,0,A,02/10/2014,2012.0
3376,FCEQN,FCEQN-8624,143,S,1.0,A,10/08/2008,2004.0
3377,FCEQN,FCEQN-8625,111,N,1.0,A,04/09/2014,2009.0
3378,FCEQN,FCEQN-7369,600,S,0.0,A,12/22/2014,2014.0
3379,FCEQN,FCEQN-8626,600,N,2.0,A,02/23/2014,
3380,FCEQN,FCEQN-8622,170,N,0.0,P,06/13/2005,2010.0
3381,FCEQN,FCEQN-8618,147,N,0.0,A,03/01/2000,2012.0
3382,FCEQN,FCEQN-8629,105,S,1.0,P,11/24/2013,2014.0
3383,FCEQN,FCEQN-8631,170,N,2.0,A,12/13/2010,2005.0
3384,FCEQN,FCEQN-8632,102,N,1.0,P,02/07/2006,2005.0
3385,FCEQN,FCEQN-8633,170,S,1.0,A,12/29/2014,2011.0
3386,FCEQN,FCEQN-8634,102,S,1.0,A,02/27/2011,2005.0
3387,FCEQN,FCEQN-7089,114,N,0.0,P,03/28/2015,
3388,FCEQN,FCEQN-8636,101,S,2,P,02/26/2008,2004.0
3389,FCEQN,FCEQN-8638,103,S,2.0,A,12/10/2007,2011.0
3390,FCEQN,FCEQN-8606,147,S,1.0,A,04/22/2012,2005.0
3391,FCEQN,FCEQN-8605,111,N,0.0,P,03/28/2012,2007.0
3392,FCEQN,FCEQN-8604,601,S,1.0,A,02/25/2014,2007.0
3393,FCEQN,FCEQN-8639,172,S,0.0,A,04/05/2015,2011.0
3394,FCEQN,FCEQN-8641,314,N,0.0,A,02/08/2015,
3395,FCEQN,FCEQN-8643,102,S,1.0,P,03/05/2011,2014.0
3396,FCEQN,FCEQN-8642,101,N,1.0,A,12/26/2010,2009.0
3397,FCEQN,FCEQN-8645,114,N,1.0,A,12/02/2014,2006.0
3398,FCEQN,FCEQN-8640,170,S,1.0,A,02/06/2013,2004.0
3399,FCEQN,FCEQN-8647,600,N,1.0,A,05/15/2005,2007.0
3400,FCEQN,FCEQN-8649,600,N,1.0,A,05/04/2015,2003.0
3401,FCEQN,FCEQN-8637,106,S,1.0,P,02/22/2014,2014.0
3402,FCEQN,FCEQN-8635,105,N,2,P,03/16/2015,2005.0
3403,FCEQN,FCEQN-8650,114,S,1,P,12/15/2010,2008.0
3404,FCEQN,FCEQN-7922,108,N,2,P,02/23/2015,2004.0
3405,FCEQN,FCEQN-8651,114,N,0.0,P,12/19/2007,2012.0
3406,FCEQN,FCEQN-8652,,S,1.0,A,12/28/2010,2000.0
3407,FCEQN,FCEQN-8630,111,N,0,A,12/22/2013,2007.0
3408,FCEQN,FCEQN-8031,101,S,0,A,04/23/2013,2011.0
3409,FCEQN,FCEQN-8653,105,S,1.0,A,03/09/2015,2008.0
3410,FCEQN,FCEQN-8654,SAC,S,1.0,A,11/26/2013,2012.0
3411,FCEQN,FCEQN-8655,101,N,0.0,P,03/27/2013,2004.0
3412,FCEQN,FCEQN-8656,SAC,S,0,A,04/01/2015,2007.0
3413,FCEQN,FCEQN-8659,,S,1.0,A,04/22/2014,2010.0
3414,FCEQN,FCEQN-8660,314,S,2.0,A,03/08/2011,2014.0
3415,FCEQN,FCEQN-8665,,S,0.0,A,12/07/2010,2011.0
3416,FCEQN,FCEQN-5772,170,S,1.0,A,03/26/2014,2012.0
3417,FCEQN,FCEQN-8666,147,N,2.0,A,03/12/2014,2011.0
3418,FCEQN,FCEQN-8667,108,S,1.0,P,03/26/2011,
3419,FCEQN,FCEQN-8668,,N,1.0,A,12/16/2012,
3420,FCEQN,FCEQN-8669,108,S,1.0,A,03/05/2011,2009.0
3421,FCEQN,FCEQN-8671,104,S,2.0,A,04/15/2015,2009.0
3422,FCEQN,FCEQN-8672,103,N,0,A,02/02/2015,2007.0
3423,FCEQN,FCEQN-8673,SAC,N,1,P,12/03/2014,
3424,FCEQN,FCEQN-8675,147,S,2.0,A,05/11/2005,2008.0
3425,FCEQN,FCEQN-8677,108,S,1.0,A,05/02/2011,2009.0
3426,FCEQN,FCEQN-8680,600,N,1,P,03/11/2014,2014.0
3427,FCEQN,FCEQN-8682,,S,0.0,A,03/20/2013,2009.0
3428,FCEQN,FCEQN-8681,105,S,1.0,A,03/28/2012,2012.0
3429,FCEQN,FCEQN-8679,104,N,0.0,P,02/04/2012,2003.0
3430,FCEQN,FCEQN-8678,600,N,2.0,A,04/21/2014,2012.0
3431,FCEQN,FCEQN-7473,314,S,0,A,03/16/2015,2014.0
3432,FCEQN,FCEQN-8676,105,N,2.0,A,05/19/1996,2009.0
3433,FCEQN,FCEQN-8664,600,N,2,P,03/03/2015,2014.0
3434,FCEQN,FCEQN-8566,102,N,1.0,A,05/12/2012,2000.0
3435,FCEQN,FCEQN-8565,601,N,1.0,A,09/03/2013,2009.0
3436,FCEQN,FCEQN-8564,600,S,2,P,12/21/2014,2003.0
3437,FCEQN,FCEQN-8562,105,S,1.0,P,12/12/2011,
3438,FCEQN,FCEQN-8560,104,S,1.0,A,12/07/2010,2006.0
3439,FCEQN,FCEQN-8663,104,N,2.0,P,05/04/2015,2003.0
3440,FCEQN,FCEQN-8662,314,S,2.0,A,02/25/2007,2008.0
3441,FCEQN,FCEQN-8558,105,S,0.0,P,12/04/2006,2004.0
3442,FCEQN,FCEQN-8590,143,S,2.0,P,12/07/2011,2004.0
3443,FCEQN,FCEQN-8683,143,N,0,A,02/08/1995,2010.0
3444,FCEQN,FCEQN-8588,170,S,1.0,A,12/04/2011,2008.0
3445,FCEQN,FCEQN-8685,601,S,1.0,A,12/03/2011,2008.0
3446,FCEQN,FCEQN-8535,108,N,0.0,P,03/11/2014,2003.0
3447,FCEQN,FCEQN-8487,147,S,0.0,A,12/29/2014,2003.0
3448,FCEQN,FCEQN-8455,143,S,0.0,A,02/07/2012,2008.0
3449,FCEQN,FCEQN-8686,108,S,1.0,A,02/22/2014,2005.0
3450,FCEQN,FCEQN-8661,143,S,1.0,A,04/04/2009,2009.0
3451,FCEQN,FCEQN-8572,172,N,2,P,12/18/2005,2000.0
3452,FCEQN,FCEQN-8454,147,N,1,P,05/16/2011,2008.0
3453,FCEQN,FCEQN-8527,172,S,1.0,A,12/27/2014,2008.0
3454,FCEQN,FCEQN-8530,106,S,1,P,02/13/2013,2007.0
3455,FCEQN,FCEQN-8687,103,S,0,A,03/10/2014,2009.0
3456,FCEQN,FCEQN-8480,103,N,0.0,P,05/04/2015,2006.0
3457,FCEQN,FCEQN-8479,147,N,1.0,A,11/25/2012,2010.0
3458,FCEQN,FCEQN-8478,600,S,1,P,05/03/2014,
3459,FCEQN,FCEQN-8477,SAC,S,1,P,05/14/2011,2011.0
3460,FCEQN,FCEQN-8476,105,N,0.0,P,03/24/2007,2011.0
3461,FCEQN,FCEQN-8475,103,S,1.0,A,12/27/2014,2006.0
3462,FCEQN,FCEQN-8474,172,S,1.0,A,12/29/2014,2004.0
3463,FCEQN,FCEQN-8473,314,S,1.0,A,12/05/2011,2010.0
3464,FCEQN,FCEQN-8525,170,S,0,A,04/18/2011,2011.0
3465,FCEQN,FCEQN-8472,143,N,0.0,A,12/17/2012,2006.0
3466,FCEQN,FCEQN-8471,600,N,2.0,P,02/10/2015,2003.0
3467,FCEQN,FCEQN-8469,,S,0.0,A,04/07/2015,2007.0
3468,FCEQN,FCEQN-8468,314,S,1.0,A,05/19/1996,2007.0
3469,FCEQN,FCEQN-8658,114,N,0.0,P,05/07/2012,2003.0
3470,FCEQN,FCEQN-8657,114,S,1.0,P,04/22/2014,2005.0
3471,FCEQN,FCEQN-8466,114,N,0.0,A,12/04/2010,2012.0
3472,FCEQN,FCEQN-8462,170,S,1,P,03/30/2014,2000.0
3473,FCEQN,FCEQN-7661,114,N,0.0,A,02/14/1998,2007.0
3474,FCEQN,FCEQN-8688,111,N,1.0,A,10/08/2008,2000.0
3475,FCEQN,FCEQN-8689,600,S,0.0,A,04/21/2012,2010.0
3476,FCEQN,FCEQN-8447,147,S,1.0,A,02/02/2014,2004.0
3477,FCEQN,FCEQN-8598,106,N,1.0,A,02/27/2013,
3478,FCEQN,FCEQN-8440,,N,2.0,A,07/03/2013,2000.0
3479,FCEQN,FCEQN-8439,172,S,1,P,12/17/2007,2012.0
3480,FCEQN,FCEQN-8582,101,S,2.0,P,02/02/2014,2007.0
3481,FCEQN,FCEQN-8580,601,S,2.0,A,04/24/2004,2012.0
3482,FCEQN,FCEQN-8581,108,S,2.0,A,12/16/2006,2008.0
3483,FCEQN,FCEQN-8597,SAC,S,0.0,A,05/03/2014,2007.0
3484,FCEQN,FCEQN-8579,101,N,1,P,02/12/2014,2005.0
3485,FCEQN,FCEQN-8577,172,N,0.0,P,12/13/2011,2011.0
3486,FCEQN,FCEQN-8576,114,S,1.0,A,04/13/2009,2008.0
3487,FCEQN,FCEQN-8575,147,N,0.0,P,04/23/2011,2008.0
3488,FCEQN,FCEQN-8595,114,S,2.0,P,02/27/2012,2014.0
3489,FCEQN,FCEQN-8690,111,N,1.0,P,12/01/2010,2005.0
3490,FCEQN,FCEQN-8437,147,S,1.0,A,02/16/2015,2005.0
3491,FCEQN,FCEQN-8569,103,S,2.0,P,04/11/2015,2010.0
3492,FCEQN,FCEQN-8593,108,N,1,P,02/10/1998,2012.0
3493,FCEQN,FCEQN-8435,314,N,1,P,06/07/2011,
3494,FCEQN,FCEQN-8691,106,N,0.0,A,12/18/2006,2009.0
3495,FCEQN,FCEQN-8628,111,S,2.0,P,04/24/2011,2004.0
3496,FCEQN,FCEQN-8627,106,S,2.0,A,11/29/2011,2008.0
3497,FCEQN,FCEQN-8428,600,S,1.0,A,07/03/2013,2004.0
3498,FCEQN,FCEQN-8427,111,N,0.0,P,03/15/2014,2005.0
3499,FCEQN,FCEQN-8426,147,S,1.0,A,04/11/2012,2014.0
3500,FCEQN,FCEQN-8425,114,N,2.0,P,03/17/2014,2014.0
3501,FCEQN,FCEQN-8421,103,N,0.0,P,05/04/2015,2007.0
3502,FCEQN,FCEQN-7690,SAC,S,0.0,A,03/03/2014,
3503,FCEQN,FCEQN-8419,106,S,1.0,A,01/31/2011,2011.0
3504,FCEQN,FCEQN-8416,101,N,1.0,P,12/01/2012,2011.0
3505,FCEQN,FCEQN-7719,104,N,0.0,P,12/01/2007,2006.0
3506,FCEQN,FCEQN-8692,601,S,1.0,P,04/01/2012,2008.0
3507,FCEQN,FCEQN-7735,601,S,2,P,03/04/2007,2006.0
3508,FCEQN,FCEQN-8693,,S,1.0,A,04/23/2012,2008.0
3509,FCEQN,FCEQN-8409,170,S,1.0,A,03/01/2000,2004.0
3510,FCEQN,FCEQN-8401,SAC,N,0.0,A,02/12/2014,2000.0
3511,FCEQN,FCEQN-8413,170,S,1.0,A,12/10/2007,2010.0
3512,FCEQN,FCEQN-8398,101,N,0.0,P,03/15/2014,2005.0
3513,FCEQN,FCEQN-8397,SAC,N,0.0,A,12/11/2007,2007.0
3514,FCEQN,FCEQN-8694,114,N,2.0,P,12/06/2010,2005.0
3515,FCEQN,FCEQN-8236,601,S,0.0,P,02/12/2014,2006.0
3516,FCEQN,FCEQN-8235,114,N,1,P,05/15/2010,2003.0
3517,FCEQN,FCEQN-8234,600,N,2.0,P,02/20/2007,2009.0
3518,FCEQN,FCEQN-8695,314,S,1.0,A,12/07/2010,2011.0
3519,FCEQN,FCEQN-8696,147,N,1,P,12/16/2009,2005.0
3520,FCEQN,FCEQN-8697,103,S,2.0,A,12/22/2012,2005.0
3521,FCEQN,FCEQN-8700,,S,0,A,03/25/2012,
3522,FCEQN,FCEQN-8701,104,S,0.0,A,04/23/2012,2011.0
3523,FCEQN,FCEQN-8702,104,S,1.0,A,03/12/2012,
3524,FCEQN,FCEQN-8703,101,N,0.0,A,03/01/1991,2012.0
3525,FCEQN,FCEQN-8704,108,N,2,P,05/02/2012,2005.0
3526,FCEQN,FCEQN-8705,,N,2.0,P,03/03/2007,2007.0
3527,FCEQN,FCEQN-8706,105,N,1.0,A,03/30/2015,
3528,FCEQN,FCEQN-8707,103,S,2,P,04/20/2011,2006.0
3529,FCEQN,FCEQN-8708,314,N,0.0,A,12/13/2010,2000.0
3530,FCEQN,FCEQN-8709,102,S,2.0,A,10/29/2014,2003.0
3531,FCEQN,FCEQN-8711,104,S,1.0,A,03/18/2014,2000.0
3532,FCEQN,FCEQN-8712,,S,1.0,A,05/02/2011,2005.0
3533,FCEQN,FCEQN-8710,108,N,1.0,A,02/27/2012,2004.0
3534,FCEQN,FCEQN-8713,314,N,1.0,P,04/17/2012,2000.0
3535,FCEQN,FCEQN-8714,SAC,S,1.0,A,02/11/2014,2000.0
3536,FCEQN,FCEQN-8715,102,N,2.0,P,04/20/2011,2005.0
3537,FCEQN,FCEQN-8717,106,S,1.0,A,05/11/2011,2006.0
3538,FCEQN,FCEQN-8718,106,S,2,P,12/06/2014,2008.0
3539,FCEQN,FCEQN-8719,108,N,1,P,12/19/2007,2009.0
3540,FCEQN,FCEQN-8720,102,S,1.0,A,12/11/2010,2006.0
3541,FCEQN,FCEQN-8723,SAC,N,1.0,A,12/02/2007,2003.0
3542,FCEQN,FCEQN-8724,102,S,2.0,A,05/07/2012,
3543,FCEQN,FCEQN-8725,172,S,2.0,A,04/14/2009,2009.0
3544,FCEQN,FCEQN-8729,102,N,2,P,02/25/2014,2003.0
3545,FCEQN,FCEQN-8731,SAC,N,1,P,04/20/2011,2010.0
3546,FCEQN,FCEQN-8732,600,N,2.0,A,11/25/2012,2000.0
3547,FCEQN,FCEQN-8231,111,N,1,P,12/10/2014,2011.0
3548,FCEQN,FCEQN-8733,106,N,1,P,04/24/2013,2012.0
3549,FCEQN,FCEQN-6319,103,S,0.0,P,02/20/2007,2007.0
3550,FCEQN,FCEQN-8734,108,N,1,P,05/02/2011,2003.0
3551,FCEQN,FCEQN-8735,601,S,2.0,A,12/21/2011,2011.0
3552,FCEQN,FCEQN-8225,111,S,2.0,A,04/23/2011,2000.0
3553,FCEQN,FCEQN-8222,102,N,0.0,P,05/16/2011,2006.0
3554,FCEQN,FCEQN-8736,104,S,2.0,P,02/27/2013,2004.0
3555,FCEQN,FCEQN-8737,601,S,2.0,A,03/03/2015,2014.0
3556,FCEQN,FCEQN-8739,105,N,2.0,P,12/10/2012,2012.0
3557,FCEQN,FCEQN-8740,111,S,1.0,A,02/17/2015,2011.0
3558,FCEQN,FCEQN-8741,,N,1.0,A,04/24/2011,2011.0
3559,FCEQN,FCEQN-8742,103,S,0,A,03/05/2011,
3560,FCEQN,FCEQN-8743,170,N,0.0,A,11/28/2011,2010.0
3561,FCEQN,FCEQN-8744,170,S,2.0,A,02/01/2015,2005.0
3562,FCEQN,FCEQN-8746,102,S,2,P,11/30/2011,2003.0
3563,FCEQN,FCEQN-8749,114,N,0.0,P,12/04/2013,2011.0
3564,FCEQN,FCEQN-8751,111,N,2.0,P,03/28/2015,2007.0
3565,FCEQN,FCEQN-8752,102,S,2.0,A,12/04/2010,2009.0
3566,FCEQN,FCEQN-8395,105,S,1.0,A,12/12/2011,2011.0
3567,FCEQN,FCEQN-8393,104,N,1.0,A,12/28/2010,2012.0
3568,FCEQN,FCEQN-6891,172,N,1,P,02/19/2014,2003.0
3569,FCEQN,FCEQN-8390,111,S,1,P,03/26/2012,2009.0
3570,FCEQN,FCEQN-8754,105,S,1.0,P,03/30/2014,2014.0
3571,FCEQN,FCEQN-8756,105,S,0.0,A,12/05/2011,2012.0
3572,FCEQN,FCEQN-8757,170,S,2.0,A,05/02/2005,2007.0
3573,FCEQN,FCEQN-8300,111,N,2,P,05/12/2010,2012.0
3574,FCEQN,FCEQN-8759,114,S,1.0,A,12/14/2010,2003.0
3575,FCEQN,FCEQN-8301,103,N,1.0,P,04/13/2013,2000.0
3576,FCEQN,FCEQN-8760,102,N,0.0,P,03/06/2011,2004.0
3577,FCEQN,FCEQN-8761,108,N,0,A,03/17/2015,2004.0
3578,FCEQN,FCEQN-8304,172,N,1.0,P,04/27/2011,
3579,FCEQN,FCEQN-8305,,S,1.0,A,04/17/2011,2006.0
3580,FCEQN,FCEQN-8307,104,S,1.0,P,04/12/2014,2012.0
3581,FCEQN,FCEQN-8762,114,S,0,A,12/16/2007,2005.0
3582,FCEQN,FCEQN-8763,147,S,2.0,A,02/07/2012,2014.0
3583,FCEQN,FCEQN-8766,101,N,2,P,03/26/2012,2003.0
3584,FCEQN,FCEQN-8768,172,N,2.0,A,12/18/2012,2007.0
3585,FCEQN,FCEQN-8769,172,N,2.0,A,05/09/2005,2007.0
3586,FCEQN,FCEQN-8770,172,N,1,P,03/10/2015,2012.0
3587,FCEQN,FCEQN-8771,314,N,1,P,03/14/2015,2012.0
3588,FCEQN,FCEQN-8772,170,N,0.0,A,03/05/2014,2012.0
3589,FCEQN,FCEQN-8774,601,N,1,P,02/09/2015,
3590,FCEQN,FCEQN-8775,103,S,2.0,A,02/08/1995,2010.0
3591,FCEQN,FCEQN-8776,600,S,0.0,A,02/11/2014,2000.0
3592,FCEQN,FCEQN-8777,147,S,2.0,A,12/17/2013,2014.0
3593,FCEQN,FCEQN-8778,102,S,0.0,P,04/01/2013,2012.0
3594,FCEQN,FCEQN-8779,103,S,1.0,A,12/15/2013,2014.0
3595,FCEQN,FCEQN-8780,103,S,1.0,P,12/09/2014,
3596,FCEQN,FCEQN-8253,314,S,1.0,A,04/24/2011,2014.0
3597,FCEQN,FCEQN-8275,114,N,0.0,P,04/22/2014,2008.0
3598,FCEQN,FCEQN-8781,170,S,2,P,05/16/2011,2000.0
3599,FCEQN,FCEQN-8782,104,S,1.0,A,01/29/2012,2009.0
3600,FCEQN,FCEQN-7895,102,N,0.0,A,12/20/2014,2014.0
3601,FCEQN,FCEQN-8277,172,S,0.0,A,05/03/2004,2014.0
3602,FCEQN,FCEQN-8783,314,S,1.0,P,05/11/2005,2010.0
3603,FCEQN,FCEQN-8792,601,N,0.0,A,02/27/2012,2014.0
3604,FCEQN,FCEQN-8793,101,S,1.0,A,03/17/2014,2009.0
3605,FCEQN,FCEQN-8796,106,N,0.0,P,04/13/2013,2010.0
3606,FCEQN,FCEQN-8797,105,S,0.0,A,08/16/2006,2011.0
3607,FCEQN,FCEQN-8798,314,S,1,P,04/14/2013,2004.0
3608,FCEQN,FCEQN-8799,143,N,2.0,P,12/22/2014,2006.0
3609,FCEQN,FCEQN-8800,147,N,2.0,A,02/05/2014,2006.0
3610,FCEQN,FCEQN-8801,314,N,0.0,A,12/01/2010,2012.0
3611,FCEQN,FCEQN-8803,108,S,1.0,A,12/29/2014,2012.0
3612,FCEQN,FCEQN-8805,147,N,1.0,A,12/27/2011,2004.0
3613,FCEQN,FCEQN-8806,102,N,1.0,P,02/01/2014,2004.0
3614,FCEQN,FCEQN-8810,600,S,1.0,A,02/10/2013,2008.0
3615,FCEQN,FCEQN-8811,601,S,0.0,A,12/22/2013,2000.0
3616,FCEQN,FCEQN-8813,104,N,1.0,A,05/11/2005,2009.0
3617,FCEQN,FCEQN-8814,105,N,1.0,P,11/25/2013,2008.0
3618,FCEQN,FCEQN-8817,111,N,0,A,04/25/2015,2008.0
3619,FCEQN,FCEQN-8215,,N,1.0,A,12/07/2013,
3620,FCEQN,FCEQN-8201,147,S,1.0,P,03/11/2013,2011.0
3621,FCEQN,FCEQN-8213,314,S,0.0,P,12/06/2010,
3622,FCEQN,FCEQN-8341,601,S,0.0,A,11/28/2011,2006.0
3623,FCEQN,FCEQN-8342,102,S,1.0,P,02/07/2015,2004.0
3624,FCEQN,FCEQN-8827,172,S,2.0,A,03/26/2011,2005.0
3625,FCEQN,FCEQN-8828,111,S,1.0,A,02/12/2014,2012.0
3626,FCEQN,FCEQN-8343,600,S,1.0,A,03/01/2000,2006.0
3627,FCEQN,FCEQN-8387,601,N,2.0,P,05/02/2012,2009.0
3628,FCEQN,FCEQN-8381,114,S,0,A,12/09/2013,2007.0
3629,FCEQN,FCEQN-8374,102,N,0.0,A,04/09/2014,2008.0
3630,FCEQN,FCEQN-8371,172,N,2.0,A,03/09/2013,2011.0
3631,FCEQN,FCEQN-8368,600,S,1.0,A,02/23/2015,2000.0
3632,FCEQN,FCEQN-8367,102,S,1.0,A,12/19/2012,2006.0
3633,FCEQN,FCEQN-8174,102,N,1,P,04/25/2015,2008.0
3634,FCEQN,FCEQN-8262,108,S,0.0,P,03/17/2014,2006.0
3635,FCEQN,FCEQN-8829,101,N,0,A,12/12/2010,2009.0
3636,FCEQN,FCEQN-7568,103,N,0.0,A,02/04/2013,2014.0
3637,FCEQN,FCEQN-8821,104,S,2.0,A,07/28/2001,2003.0
3638,FCEQN,FCEQN-8826,104,N,1.0,A,03/30/2011,2007.0
3639,FCEQN,FCEQN-8788,106,S,0.0,A,03/16/2014,2000.0
3640,FCEQN,FCEQN-8833,600,S,2,P,02/09/2013,2000.0
3641,FCEQN,FCEQN-8346,101,S,0.0,A,03/04/2007,2000.0
3642,FCEQN,FCEQN-8361,147,N,1.0,P,02/04/2006,2012.0
3643,FCEQN,FCEQN-8335,102,S,1.0,A,02/14/2012,2004.0
3644,FCEQN,FCEQN-8834,600,S,0.0,A,04/06/2009,2009.0
3645,FCEQN,FCEQN-8836,170,N,1,P,04/06/2009,
3646,FCEQN,FCEQN-8837,172,N,1.0,A,05/17/2010,2011.0
3647,FCEQN,FCEQN-8838,111,N,1.0,A,11/30/2013,2014.0
3648,FCEQN,FCEQN-8835,104,S,1.0,A,12/11/2007,2005.0
3649,FCEQN,FCEQN-8832,601,S,1.0,P,04/10/2012,2008.0
3650,FCEQN,FCEQN-8831,SAC,N,2.0,P,04/06/2015,2008.0
3651,FCEQN,FCEQN-8830,103,N,0.0,P,02/14/2015,2003.0
3652,FCEQN,FCEQN-8722,108,S,0,A,04/05/2015,2008.0
3653,FCEQN,FCEQN-8727,101,N,1.0,A,12/27/2010,2011.0
3654,FCEQN,FCEQN-8265,143,S,0.0,A,04/28/2014,2000.0
3655,FCEQN,FCEQN-8272,,N,2.0,A,02/11/2012,2007.0
3656,FCEQN,FCEQN-8271,143,S,1.0,P,12/07/2013,2003.0
3657,FCEQN,FCEQN-8264,SAC,N,0.0,P,05/19/1996,2011.0
3658,FCEQN,FCEQN-8839,143,N,0.0,A,03/26/2012,2004.0
3659,FCEQN,FCEQN-8825,104,N,1,P,12/21/2014,2000.0
3660,FCEQN,FCEQN-8824,143,S,2,P,02/16/2010,2000.0
3661,FCEQN,FCEQN-8823,111,N,0.0,A,03/28/2012,
3662,FCEQN,FCEQN-8822,170,S,0.0,A,03/29/2015,
3663,FCEQN,FCEQN-8820,108,S,2.0,A,03/04/2012,2007.0
3664,FCEQN,FCEQN-8818,172,N,0,A,03/25/2014,2010.0
3665,FCEQN,FCEQN-8819,111,S,0.0,A,12/16/1996,2004.0
3666,FCEQN,FCEQN-8840,106,S,1.0,A,12/01/2010,2007.0
3667,FCEQN,FCEQN-8841,102,S,0.0,A,12/12/2007,2011.0
3668,FCEQN,FCEQN-8842,172,S,1,P,03/25/2014,2012.0
3669,FCEQN,FCEQN-8843,111,N,2.0,A,03/01/2000,2011.0
3670,FCEQN,FCEQN-8844,101,N,2.0,A,04/09/2012,2007.0
3671,FCEQN,FCEQN-7507,170,S,1.0,A,03/28/2012,2008.0
3672,FCEQN,FCEQN-8198,114,S,0.0,A,04/08/2015,2005.0
3673,FCEQN,FCEQN-8205,170,N,2.0,P,12/10/2012,
3674,FCEQN,FCEQN-8845,170,N,2.0,A,12/02/2006,2004.0
3675,FCEQN,FCEQN-7331,105,N,0.0,P,02/28/2012,2005.0
